timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721221967136,60,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221967969,178,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221968953,219,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221969923,140,1_launch_website-100 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,812,5,5,https://stash.webstaurantstore.com/PageView,0,0,53
1721221970767,218,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221971750,64,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221972584,659,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,99987,1657,5,5,https://www.webstaurantstore.com/outlet.html?category=423est3wo,623,0,27
1721221974538,58,1_launch_website-98 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,822,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221975382,64,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221976365,206,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221977200,73,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,14697,1534,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,68,0,0
1721221977176,98,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,97,0,0
1721221922848,1913,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,130517,14564,5,5,null,1081,52513,104
1721221978182,86,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,86,0,0
1721221979153,62,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221979998,164,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221980981,249,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221981815,138,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,600,1478,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,138,0,0
1721221982797,247,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221983768,76,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221984613,785,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,99919,1656,5,5,https://www.webstaurantstore.com/outlet.html?category=413rhw2m,732,0,40
1721221986431,297,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3291,1565,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,297,0,0
1721221987412,78,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221988383,175,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221989228,38,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,14697,1533,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,38,0,0
1721221989265,164,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,164,0,0
1721221934882,1873,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,130393,14564,5,5,null,988,52673,108
1721221990210,76,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,75,0,0
1721221991045,167,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1581,1479,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,167,0,0
1721221992029,146,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221992998,231,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221993844,69,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,600,1477,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,69,0,0
1721221994826,224,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221995659,126,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1362,5,5,https://stash.webstaurantstore.com/PageView,0,0,55
1721221996642,936,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,99986,1658,5,5,https://www.webstaurantstore.com/outlet.html?category=177gdn5rbb,862,0,26
1721221998457,190,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,3297,1564,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,190,0,0
1721221999441,73,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721222000275,150,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1368,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222001259,43,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,14697,1535,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,43,0,0
1721222001269,106,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,106,0,0
1721221946883,1751,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,130356,14564,5,5,null,960,52740,97
1721222002228,91,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,91,0,0
1721222003073,157,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1581,1478,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,157,0,0
1721222004058,163,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222004890,328,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1974,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222005872,62,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,600,1479,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,62,0,0
1721222006842,231,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222007687,116,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1361,5,5,https://stash.webstaurantstore.com/PageView,0,0,49
1721222008671,563,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,100087,1658,5,5,https://www.webstaurantstore.com/outlet.html?category=178udd4cts,528,0,45
1721222009505,60,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,82276,1636,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,53,0,0
1721221953224,2639,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,206215,20176,5,5,null,1430,53701,82
1721222010489,159,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,3292,1566,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,159,0,0
1721222011458,51,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721222012303,167,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1367,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222013287,35,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,14697,1535,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,35,0,0
1721222014120,261,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,51196,1672,5,5,https://www.webstaurantstore.com/outlet/177PPF40/70421.html,261,0,0
1721222015103,80,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1480,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,80,0,0
1721222016073,151,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222016918,217,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1973,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222017901,81,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,600,1479,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,81,0,0
1721222018735,41,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,14697,1543,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,41,0,0
1721222019718,109,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1363,5,5,https://stash.webstaurantstore.com/PageView,0,0,35
1721222020689,598,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,100119,1660,5,5,https://www.webstaurantstore.com/outlet.html?category=185ucfd36a2h,562,0,54
1721222021533,85,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,82276,1635,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,75,0,0
1721221965254,2378,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,206153,20167,5,5,null,1369,53984,89
1721222022516,138,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,3296,1566,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,138,0,0
1721222023350,76,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,600,1487,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,76,0,0
1721222024334,183,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1369,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222025303,41,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,14697,1537,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,41,0,0
1721222026148,296,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,51614,1672,5,5,https://www.webstaurantstore.com/outlet/185HR3HCS/70137.html,296,0,0
1721222027131,139,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1480,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,138,0,0
1721222027965,600,3_select product-803 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3296,1597,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html%3Fcategory%3D423est3wo&ltid=&dlid=&link=,600,0,0
1721222028948,226,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1975,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222029919,70,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,600,1481,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,70,0,0
1721222030763,27,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,14697,1544,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,27,0,0
1721222031747,188,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1363,5,5,https://stash.webstaurantstore.com/PageView,0,0,44
1721222032581,97,3_select product-810 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1587,1488,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,97,0,0
1721222033563,79,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,82257,1637,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,72,0,0
1721221977275,2434,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,206196,20185,5,5,null,1364,53931,61
1721222034534,119,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,3296,1568,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,119,0,0
1721222035378,77,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,606,1488,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,77,0,0
1721222036362,164,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1369,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222037195,136,3_select product-818 - /,404,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,397,870,5,5,https://cdnimg.webstaurantstore.com/,136,0,44
1721222038179,221,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,55324,1675,5,5,https://www.webstaurantstore.com/outlet/177GDN5RBB/70213.html,220,0,0
1721222039148,79,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1587,1482,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,79,0,0
1721222039994,200,3_select product-803 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,3297,1597,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html%3Fcategory%3D413rhw2m&ltid=&dlid=&link=,200,0,0
1721222040975,223,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1975,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222041809,248,3_select product-826 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1970,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222042792,29,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,14697,1545,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,29,0,0
1721222043763,134,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1365,5,5,https://stash.webstaurantstore.com/PageView,0,0,52
1721222044607,102,3_select product-810 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1587,1489,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,102,0,0
1721222045591,53,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,82276,1637,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,49,0,0
1721221989429,2120,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,206320,20185,5,5,null,1044,54094,89
1721222046424,188,3_select product-832 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,937,1525,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=outlet-70421,188,0,28
1721222047407,67,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,600,1489,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,67,0,0
1721222048377,162,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1371,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222049222,168,3_select product-818 - /,404,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,397,870,5,5,https://cdnimg.webstaurantstore.com/,168,0,43
1721222050206,226,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,58417,1677,5,5,https://www.webstaurantstore.com/outlet/185UCFD36A2H/70199.html,224,0,0
1721222051040,273,3_select product-831 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1377,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721222052023,170,3_select product-803 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,3290,1600,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html%3Fcategory%3D177gdn5rbb&ltid=&dlid=&link=,170,0,0
1721222052993,288,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1977,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222053839,278,3_select product-826 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1971,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222054821,30,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,14697,1547,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,30,0,0
1721222055655,227,3_select product-828 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1364,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222056637,177,3_select product-810 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1490,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,177,0,0
1721222057609,72,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,82276,1639,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,65,0,0
1721222001377,2087,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,206358,20203,5,5,null,1027,54216,106
1721222058452,75,3_select product-832 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,961,1526,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=outlet-70137,75,0,42
1721222059436,79,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,600,1491,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,79,0,0
1721222060271,358,3_select product-857 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,2028,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,40
1721222061253,124,3_select product-818 - /,404,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,397,870,5,5,https://cdnimg.webstaurantstore.com/,124,0,30
1721222062223,166,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,46530,1675,5,5,https://www.webstaurantstore.com/outlet/123AGF24/70445.html,165,0,0
1721222063069,70,3_select product-831 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1377,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721222064051,122,3_select product-803 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,3295,1602,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html%3Fcategory%3D178udd4cts&ltid=&dlid=&link=,121,0,0
1721222064886,35,3_select product-880 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1112,1568,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=185403953d01%2C185403953d02%2C185403953d12,35,0,0
1721222065870,250,3_select product-826 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1972,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721222066839,28,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,14697,1543,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,28,0,0
1721222067684,143,3_select product-828 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1365,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721222068667,76,3_select product-810 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1587,1492,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,76,0,0
1721222069500,25,3_select product-894 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1173,1577,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=20572%5Eg%2C185mmr721blh%2C20595%5Eg%2C185mmr441blh,25,0,0
1721222070484,112,3_select product-832 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,985,1527,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=outlet-70213,112,0,33
1721222071453,67,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,606,1487,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,67,0,0
1721222072299,346,3_select product-857 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,2029,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,42
1721222073281,195,3_select product-818 - /,404,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,397,870,5,5,https://cdnimg.webstaurantstore.com/,195,0,63
1721222074115,68,3_select product-930 - /refrigeration-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,71673,1648,5,5,https://www.webstaurantstore.com/refrigeration-equipment.html,61,0,0
1721222075098,81,3_select product-831 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1380,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
